@relation miRNA-weka.filters.supervised.instance.SMOTE-C0-K5-P66.6666666667-S1

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute class {real,pseudo}

@data
0.009901,-0.007865,-5.519949,1.765204,-59.407828,19.804341,0.173783,3.77268,6.731974,-0.024633,0.880954,0.272307,1.614409,2.622392,2.056842,0.375882,0.455995,0.032884,0.401117,5.287337,real
0.009901,-0.009483,-6.317023,2.351731,-89.233068,27.241832,0.14866,15.44714,8.877165,-0.022002,0.921296,0.347108,1.64079,3.775434,2.762043,0.250942,0.380575,0.026651,0.382613,4.137714,real
0.009901,-0.009793,-4.427058,1.5676,-84.738403,26.960542,0.136847,13.036661,9.287388,-0.027707,0.964468,0.336485,1.55035,3.23653,5.2495,0.271613,0.636665,0.019789,0.610114,2.067208,real
0.009901,-0.009747,-4.785043,2.681456,-77.245094,31.489611,0.192135,10.018674,10.368047,-0.027437,0.962365,0.367063,1.665374,3.01343,2.095326,0.288477,0.312737,0.053405,0.689578,7.896095,real
0.009901,-0.009882,-8.40042,3.159079,-56.280504,22.702548,0.133409,9.473228,7.56434,-0.026726,0.975363,0.334178,2.263748,3.235081,2.538731,0.254696,0.383697,0.006243,0.544921,3.460715,real
0.018271,-0.007247,-1.966656,1.597186,-40.94462,15.690673,0.107148,10.989452,5.441474,-0.021011,0.914031,0.263385,0.863784,2.253745,2.204982,0.31383,0.418728,0.006083,0.518958,2.099408,real
0.009901,-0.008046,-4.365685,1.985087,-92.942534,25.11481,0.176197,7.424473,7.082363,-0.023173,0.981227,0.34453,1.850204,3.102557,2.566446,0.300008,0.392215,0.013634,0.564955,4.564937,real
0.009901,-0.009655,-6.791729,1.657383,-75.293427,19.854571,0.210322,9.868539,7.937925,-0.028584,0.968203,0.350036,2.19438,4.092942,2.675173,0.27606,0.420047,0.018267,0.648197,6.0715,real
0.009901,-0.009687,-5.969851,3.107877,-73.046465,26.857283,0.163568,8.332441,9.432908,-0.025739,0.98872,0.353856,1.841264,3.624899,2.533717,0.274264,0.337336,0.011121,0.556538,2.018058,real
0.009901,-0.008105,-2.791176,1.576876,-61.490661,18.81403,0.143705,19.84419,7.096798,-0.023748,0.913154,0.318426,1.663319,2.312737,2.072441,0.325554,0.257928,0.024499,0.471878,3.506093,real
0.009901,-0.009195,-5.298563,3.063385,-62.483399,23.282504,0.175026,20.495736,8.395279,-0.024766,0.937143,0.368026,1.714879,3.851051,2.908209,0.26417,0.437379,0.000573,0.465433,5.77001,real
0.009901,-0.010998,-6.653167,3.384779,-141.328798,26.572523,0.163244,15.279967,12.019679,-0.027835,0.856269,0.357916,1.582685,4.227681,2.931033,0.208226,0.499788,0.012375,0.550636,6.834319,real
0.009901,-0.014175,-8.98247,2.829842,-120.815498,44.74597,0.2479,12.719491,15.093009,-0.037067,0.962237,0.354861,2.756189,6.778574,5.772929,0.223154,0.71537,0.012689,0.583291,7.100009,real
0.009901,-0.009381,-5.748125,2.135447,-101.505421,33.410814,0.146075,16.127649,12.378415,-0.026322,0.942108,0.340662,1.788944,3.681703,4.688308,0.247552,0.45126,0.00097,0.490464,4.491651,real
0.009901,-0.009684,-6.662578,2.681722,-106.015432,25.556807,0.164239,11.417884,9.791789,-0.026006,0.958451,0.337377,1.867742,3.164351,3.2345,0.298596,0.406059,0.009246,0.584349,3.366296,real
0.009901,-0.007799,-3.466503,0.961472,-155.865878,27.058892,0.136758,11.635202,13.753634,-0.023362,0.793577,0.279293,1.19426,2.826207,2.17148,0.328836,0.377466,0.034188,0.378251,3.253399,real
0.009901,-0.009734,-6.147803,2.868028,-70.735595,28.739448,0.183243,6.896552,9.470312,-0.025992,0.956009,0.344448,1.798419,3.492089,2.35667,0.282127,0.336078,0.030215,0.27197,2.533103,real
0.009901,-0.012175,-7.038547,3.865008,-61.592307,22.398719,0.173884,10.474153,10.634838,-0.03174,0.977371,0.379538,2.116401,4.418944,7.866986,0.220012,0.565045,0.022697,0.697107,3.93275,real
0.009901,-0.009438,-6.132594,2.614675,-54.33544,15.951018,0.161746,7.847782,6.885719,-0.026996,0.978519,0.339717,1.614782,3.355998,3.588987,0.279995,0.488096,0.003752,0.494916,1.615514,real
0.009901,-0.009891,-4.749541,2.191186,-66.115665,21.123101,0.204763,9.265458,7.812064,-0.02545,0.954516,0.359618,2.174321,3.445765,3.380117,0.314286,0.443743,0.008118,0.657712,3.889277,real
0.009901,-0.00997,-4.23999,1.02068,-86.723005,33.880611,0.135624,9.300981,9.626051,-0.032338,0.978347,0.291258,2.333641,2.472865,1.843154,0.375086,0.432867,0.025086,0.46879,4.428022,real
0.014631,-0.007836,-3.311577,0.907725,-29.664883,13.810807,0.120308,10.352766,6.041796,-0.025494,0.819285,0.252088,1.076578,2.117719,1.711751,0.348176,0.339259,0.027005,0.512688,5.135359,real
0.009901,-0.008604,-4.142444,2.792958,-44.491716,12.035027,0.152661,8.304765,5.650611,-0.024167,0.807652,0.324833,1.522008,3.202916,1.926816,0.295994,0.436998,0.00527,0.46301,5.284283,real
0.013523,-0.007976,-4.38369,1.53163,-55.123016,17.711917,0.116004,19.744792,6.038582,-0.023569,0.882038,0.293635,1.434305,2.663905,1.941476,0.307458,0.321241,0.033201,0.407012,4.834337,real
0.009901,-0.01227,-6.20227,2.602518,-58.310665,25.172211,0.235299,13.52389,7.759572,-0.032121,0.982701,0.362773,2.244409,4.004159,3.14194,0.251016,0.542611,0.007387,0.649747,9.850865,real
0.009901,-0.010821,-6.731042,1.538864,-74.53899,22.912308,0.157056,12.055455,8.5,-0.027548,0.972168,0.357106,1.733377,3.214381,2.513375,0.260798,0.630041,0.012017,0.359153,4.995807,real
0.009901,-0.010008,-5.749372,2.039876,-120.340165,39.999146,0.110697,15.950604,14.951959,-0.026954,0.981183,0.357812,2.03934,3.866644,2.884702,0.281512,0.458553,0.002807,0.538794,2.29032,real
0.009901,-0.010591,-5.879763,2.525032,-49.965151,19.422057,0.154156,4.388367,7.145329,-0.028751,0.947853,0.354169,1.627657,3.942796,2.304546,0.257167,0.373058,0.004596,0.672685,1.678126,real
0.018221,-0.009794,-6.375438,5.493271,-139.888858,44.11232,0.146273,31.070411,18.657381,-0.018535,0.858555,0.360848,1.481995,7.837323,2.803813,0.222163,0.463644,0.028253,0.617123,4.02384,real
0.009901,-0.011417,-6.944014,2.908061,-79.868258,30.266675,0.163808,18.320779,10.22102,-0.026225,0.997049,0.384243,2.613573,4.232642,3.160914,0.256313,0.419556,0.009881,0.548649,1.037217,real
0.009901,-0.011539,-6.071279,3.528007,-134.003226,48.031455,0.165389,17.473655,12.542219,-0.030022,0.981551,0.362093,2.832432,4.778719,6.053436,0.227154,0.569366,0.002542,0.554403,0.109881,real
0.009901,-0.00999,-8.634504,2.539214,-22.742202,9.44193,0.166133,15.517,10.052646,-0.0272,0.985256,0.361029,1.683686,3.649685,2.435401,0.278752,0.352145,0.009338,0.502377,10.018656,real
0.028039,-0.006483,-2.072064,2.368118,-82.08794,21.789388,0.10692,8.856823,6.954531,-0.021922,0.82442,0.232423,1.051443,2.8577,1.934352,0.410185,0.392143,0.017173,0.41984,3.408087,real
0.009901,-0.008297,-5.04499,2.597765,-42.711693,12.80236,0.173583,6.700141,6.113585,-0.024485,0.943859,0.337123,1.55978,3.340826,2.797943,0.274296,0.454559,0.02137,0.407755,4.504197,real
0.009901,-0.008068,-4.50681,1.526916,-70.182661,20.849347,0.121832,10.225558,7.798913,-0.022111,0.830642,0.291047,1.294653,2.658172,2.616477,0.341649,0.452793,0.011146,0.436355,3.919954,real
0.009901,-0.013065,-9.824646,3.804842,-101.14396,21.462461,0.23198,16.180536,9.756988,-0.032446,0.973858,0.38664,2.535528,4.743325,3.795145,0.184968,0.662237,0.016292,0.645614,7.32031,real
0.009901,-0.009135,-5.946468,2.0359,-121.202824,37.460213,0.148413,15.741094,15.037526,-0.027427,0.99029,0.337759,1.712172,3.367227,3.102717,0.224555,0.494495,0.008126,0.62122,2.456645,real
0.009901,-0.00924,-5.063624,1.586956,-88.036562,26.794197,0.158853,12.965848,9.775758,-0.026768,0.94347,0.335798,1.746645,3.160227,2.251889,0.318147,0.409657,0.009582,0.425736,6.412991,real
0.009901,-0.009205,-4.255011,2.151098,-67.613209,19.092587,0.130695,10,7.5,-0.025279,0.890041,0.293691,1.445368,2.459225,2.14774,0.286332,0.372619,0.00991,0.551621,2.830543,real
0.009901,-0.008729,-3.927245,1.554465,-147.300105,50.040514,0.137087,17.575653,12.632497,-0.023752,0.972781,0.32472,1.476003,3.067918,3.406155,0.305111,0.519921,0.01159,0.467753,3.002368,real
0.009901,-0.011591,-9.964683,2.980169,-27.69723,9.1031,0.198696,7.863666,6.824484,-0.034062,0.950752,0.328645,1.998237,3.305778,2.459648,0.291112,0.397593,0.011582,0.525229,8.560393,real
0.009901,-0.009448,-6.525849,3.396584,-70.338154,24.907567,0.161178,12.5,10.666667,-0.025576,0.979288,0.362766,1.897993,3.783041,2.422495,0.274539,0.473141,0.001608,0.300743,5.922554,real
0.009901,-0.01075,-6.452011,2.067958,-59.646149,25.831287,0.165485,11.164417,8.307739,-0.030387,0.912675,0.32978,2.061409,3.342194,2.905196,0.31463,0.512111,0.023921,0.515917,7.546959,real
0.009901,-0.009622,-5.039647,1.464238,-75.622851,17.397907,0.206679,13.615169,6.5249,-0.027714,0.879819,0.306506,1.652037,3.086338,2.423653,0.350588,0.406856,0.041525,0.493284,7.52588,real
0.009901,-0.01219,-7.80327,2.586577,-61.975913,23.104238,0.174949,10.209324,10.052599,-0.031307,0.986614,0.373366,2.256857,3.911517,8.250525,0.216265,0.575785,0.018883,0.463337,3.673767,real
0.009901,-0.009584,-7.431482,2.728836,-78.815197,26.922952,0.154457,12.17398,10.558165,-0.024695,0.971671,0.379598,1.838236,3.997252,7.337204,0.244447,0.722417,0.023122,0.536697,3.856822,real
0.009901,-0.0094,-4.822713,1.752009,-50.649809,15.028068,0.178237,10.706162,6.329855,-0.024776,0.982154,0.368044,1.769115,3.50814,2.45579,0.317409,0.42617,0.01742,0.484266,4.125977,real
0.009901,-0.009952,-5.052226,2.398768,-71.28804,32.294295,0.116027,12.446856,8.011871,-0.025568,0.984477,0.370721,1.85251,3.442112,3.006365,0.245781,0.378786,0.000141,0.608202,2.897517,real
0.015218,-0.007791,-2.930602,1.030413,-28.488169,16.637438,0.122669,8.531474,5.382562,-0.024396,0.791802,0.273103,1.38499,2.332039,2.875669,0.337304,0.421199,0.032817,0.51731,3.81139,real
0.009901,-0.008659,-4.077061,2.455689,-58.936677,22.726828,0.183238,20.993098,9.554558,-0.023485,0.949486,0.346581,1.792695,3.638047,2.911149,0.289942,0.428047,0.013708,0.58815,5.796673,real
0.01043,-0.010769,-5.341571,3.636344,-132.030111,47.448737,0.149692,16.352674,16.645878,-0.031845,0.96272,0.364225,1.6596,4.265104,4.421995,0.259617,0.489073,0.030959,0.530048,4.610437,real
0.009901,-0.007917,-4.272173,1.875752,-61.98367,27.53498,0.169103,15.522249,8.834609,-0.023098,0.962905,0.330228,1.7045,2.979588,2.521303,0.358057,0.357937,0.031471,0.454759,4.237178,real
0.009901,-0.011839,-6.902663,2.011996,-77.480938,30.608072,0.17445,16.129032,10.333333,-0.028618,0.99786,0.352327,2.282079,4.231855,3.120219,0.296658,0.427772,0.008744,0.550528,2.814891,real
0.009901,-0.00959,-4.805141,1.959989,-71.174003,21.528381,0.198982,6.451613,7.75,-0.028191,0.966948,0.338832,1.637005,3.142305,3.118205,0.305328,0.427699,0.017362,0.356795,3.087031,real
0.009901,-0.012995,-7.853676,2.636825,-111.059326,42.989817,0.157835,10.534105,14.675175,-0.027068,0.974569,0.354602,1.962868,3.642873,3.393741,0.275715,0.521506,0.000269,0.628542,3.818195,real
0.009901,-0.009731,-6.537564,1.58257,-97.429457,29.079894,0.154232,3.978186,9.93082,-0.028521,0.995484,0.335271,1.854673,2.99464,3.30933,0.321889,0.459165,0.021406,0.51311,4.275585,real
0.015652,-0.00768,-3.332068,2.532881,-122.519914,45.555069,0.139271,17.246303,16.447803,-0.021376,0.888779,0.321174,1.287351,3.930713,3.363601,0.255127,0.455325,0.024318,0.482391,3.391398,real
0.020351,-0.00836,-4.616951,-0.00308,-42.360913,12.97931,0.119892,11.355466,7.792079,-0.022792,0.71099,0.238994,1.092015,2.288405,1.452902,0.355228,0.350566,0.024693,0.488869,3.750519,real
0.009901,-0.008403,-5.598197,3.235807,-76.60905,27.440086,0.14448,4.895099,8.116983,-0.023167,0.983436,0.337454,2.053442,3.251824,2.290127,0.316107,0.376341,0.021317,0.800248,1.970401,real
0.009901,-0.010492,-7.394483,2.297664,-237.969313,37.485702,0.135945,8.943228,14.491878,-0.028879,0.985594,0.366041,1.880383,3.687158,2.245375,0.277007,0.445941,0.00315,0.54557,4.475543,real
0.009901,-0.009767,-6.472723,3.633122,-96.906457,29.886974,0.164849,6.334975,10.941026,-0.026689,0.991496,0.365075,1.819609,4.105035,3.143088,0.30545,0.458234,0.001893,0.513076,4.254191,real
0.009901,-0.007408,-5.817501,1.875859,-115.241004,18.345582,0.133361,9.608944,8.294084,-0.022945,0.832482,0.296729,1.148602,2.639178,2.050987,0.339526,0.442103,0.021335,0.446047,3.257333,real
0.014417,-0.008206,-3.616992,0.923284,-45.2151,14.385075,0.099321,7.19758,4.688861,-0.026193,0.874394,0.265227,1.49545,2.532994,1.799025,0.360261,0.383156,0.021713,0.520118,2.327217,real
0.009901,-0.008801,-4.92009,2.125012,-100.12447,45.667447,0.15408,17.857143,14,-0.025419,0.959718,0.348248,1.563761,3.481923,3.368075,0.246762,0.492258,0.002365,0.522354,1.381302,real
0.009901,-0.008894,-4.676111,0.751855,-145.77087,48.936712,0.122506,5.03105,14.458385,-0.029675,0.945518,0.311819,1.628632,2.834889,2.961416,0.291996,0.569394,0.016693,0.529419,2.080515,real
0.009901,-0.00891,-5.730521,1.978115,-105.768175,35.567223,0.166789,16.258563,12.03169,-0.026324,0.905396,0.334906,1.824659,3.592612,4.556507,0.25111,0.587517,0.000888,0.508245,4.018798,real
0.009901,-0.009838,-4.725654,3.052063,-152.739343,37.777939,0.161589,12.5,16,-0.025236,0.863641,0.301976,1.293524,3.763007,2.285033,0.270375,0.45038,0.009102,0.373553,4.029606,real
0.009901,-0.008148,-5.649066,2.546022,-154.629041,38.829517,0.201505,4.539947,16,-0.024712,0.916073,0.303791,1.645974,3.420534,3.52406,0.289961,0.527459,0.00587,0.412213,3.523376,real
0.009901,-0.008553,-4.949822,4.300844,-46.979592,15.551649,0.14323,6.415335,6.557599,-0.026358,0.726096,0.289862,1.425111,2.54125,3.148371,0.29176,0.454437,0.02368,0.526302,6.403893,real
0.087868,-0.008789,-4.900392,1.071119,-108.157707,18.578753,0.042747,12.220698,7.75,-0.026597,0.781424,0.306127,1.641635,1.983204,0.936164,0.340546,0.474077,0.018843,0.489811,3.807169,real
0.009901,-0.009646,-6.349553,0.988353,-101.797878,39.798522,0.163345,16.344037,15.645792,-0.025106,0.961338,0.356749,1.714538,3.648942,6.137569,0.249674,0.680252,0.005428,0.550218,5.541658,real
0.009901,-0.008654,-5.693443,2.500875,-37.663756,15.200758,0.165896,12.547171,6.265379,-0.024252,0.955206,0.344029,1.655375,3.321237,2.776766,0.27601,0.46,0.038502,0.515602,4.796921,real
0.009901,-0.008672,-6.674395,2.11034,-72.429591,18.712747,0.169563,17.498782,8.534266,-0.02038,0.912047,0.324884,1.775747,3.18992,2.635074,0.336554,0.484707,0.012728,0.383421,4.948982,real
0.053424,-0.00607,-3.09002,0.859717,-68.843878,19.214394,0.040505,13.787454,5.735593,-0.022097,0.797875,0.291888,1.026991,2.835876,1.515703,0.307854,0.357616,0.020094,0.530023,0.93372,real
0.017889,-0.006794,-3.141894,1.309481,-43.084262,15.649119,0.133669,15.107854,5.972171,-0.020966,0.68267,0.240893,1.005972,2.64517,2.347783,0.386193,0.334076,0.009546,0.489088,3.612263,real
0.009901,-0.009323,-5.218687,2.156335,-88.131802,27.16906,0.130553,12.879651,10.123288,-0.02737,0.950013,0.331587,1.998117,2.885661,2.843655,0.305618,0.441728,0.013526,0.633786,6.372821,real
0.009901,-0.009789,-7.005615,2.938763,-59.257437,16.398368,0.188497,8.961366,9.057811,-0.027722,0.946008,0.348735,1.922977,3.373618,2.312779,0.332669,0.383726,0.020986,0.396325,4.526023,real
0.009901,-0.009544,-5.977876,3.03362,-77.080409,31.773541,0.193768,9.12175,10.104274,-0.025874,0.964293,0.34797,1.99594,3.996121,2.296154,0.288755,0.370817,0.009611,0.665098,6.699133,real
0.009901,-0.009514,-6.872558,3.238244,-65.66661,23.06949,0.168285,6.195422,8.134913,-0.026969,0.892286,0.342309,2.041264,3.110462,2.778641,0.286181,0.398332,0.022516,0.531393,2.309437,real
0.009901,-0.010503,-5.910199,3.329444,-143.162191,27.358552,0.164945,14.464521,11.641394,-0.023873,0.742303,0.30026,1.559406,3.988803,3.292444,0.256769,0.511206,0.015627,0.542217,6.109462,real
0.020833,-0.009342,-5.827429,1.343118,-82.38806,28.215139,0.09657,10.344828,9.666667,-0.021023,0.752113,0.320227,1.049453,2.460724,2.20018,0.307173,0.41605,0.064359,0.699944,1.052555,real
0.009901,-0.008579,-4.934859,1.06714,-58.64521,20.901426,0.12699,4.136565,6.069013,-0.028217,0.978538,0.293702,1.806157,2.428563,1.993528,0.391648,0.314904,0.042903,0.391829,1.622103,real
0.009901,-0.009356,-5.67197,3.026606,-64.673422,21.9548,0.174334,6.060606,8.25,-0.025753,0.947136,0.331378,1.649765,3.380005,2.282363,0.30422,0.40968,0.014514,0.470339,4.377726,real
0.009901,-0.011725,-9.100387,3.200116,-72.968274,19.413641,0.196969,15.219098,9.107401,-0.030722,0.987938,0.376275,2.423108,4.041487,2.92368,0.257476,0.537654,0.004116,0.505837,6.804424,real
0.291015,-0.005879,-0.817679,0.082444,-47.497264,21.913233,0.140458,10.959289,7.004353,-0.019779,0.464258,0.133043,0.510515,1.317435,0.827057,0.344761,0.259531,0.056772,0.450689,2.36023,real
0.009901,-0.009113,-6.735771,2.188174,-79.492868,19.616265,0.137398,13.9314,8.697565,-0.026986,0.949386,0.329908,1.725378,2.887316,4.388932,0.301867,0.510935,0.068189,0.513579,4.133925,real
0.009901,-0.007856,-4.319915,2.359426,-38.154023,16.533591,0.107655,16.827661,6.39411,-0.023335,0.915629,0.333083,1.325682,3.117749,1.624742,0.275383,0.309437,0.019318,0.572933,2.827731,real
0.009901,-0.01061,-8.599781,2.513284,-99.488461,39.818076,0.158755,10.311237,14.425449,-0.032935,0.953623,0.327866,2.026857,3.489539,2.939237,0.271724,0.649415,0.01185,0.625033,3.435256,real
0.009901,-0.0094,-4.749991,2.217402,-57.774295,20.207075,0.141114,3.686721,6.469626,-0.027828,0.951048,0.312121,1.65566,3.227792,4.245574,0.338773,0.326527,0.010777,0.489757,2.419202,real
0.010515,-0.008379,-4.112991,2.399265,-57.702238,26.358041,0.173103,21.620246,8.920078,-0.023308,0.914038,0.331277,1.730262,2.985845,2.899937,0.299304,0.486676,0.017915,0.434406,5.993894,real
0.009901,-0.009473,-4.073709,2.150147,-62.793152,25.036251,0.152626,21.069057,10.680199,-0.023356,0.911987,0.327265,1.411716,3.198812,3.152651,0.264967,0.548539,0.004827,0.313329,3.819567,real
0.014239,-0.009102,-5.519423,0.836422,-87.455453,29.294752,0.134489,4.720597,8.856486,-0.026181,0.980723,0.27575,1.656411,2.949753,2.23181,0.270261,0.296522,0.041082,0.611589,3.370899,real
0.009901,-0.010976,-6.989064,2.651094,-120.720944,40.305093,0.154021,19.801805,17.783007,-0.027707,0.987731,0.36429,2.081451,4.246808,3.682423,0.250203,0.446747,0.003293,0.630403,7.084254,real
0.009901,-0.009188,-5.68886,2.8417,-80.300558,21.450464,0.148857,9.187588,7.833041,-0.027064,0.946519,0.370402,1.97035,4.118447,4.408262,0.210707,0.547883,0.020604,0.583086,6.228643,real
0.009901,-0.007529,-4.241307,1.844228,-67.139607,19.559821,0.120697,0,7.431615,-0.023109,0.88866,0.30365,1.503444,2.793763,2.128668,0.316704,0.344368,0.046436,0.325217,4.054624,real
0.016751,-0.009103,-4.09143,1.646289,-40.598706,16.452966,0.146226,9.763266,6.352381,-0.024572,0.944068,0.34825,1.424162,3.142828,2.871714,0.325461,0.394806,0.012289,0.420654,3.059251,real
0.347454,-0.006026,-0.645018,-0.087696,-44.415706,14.279955,0.134308,16.837711,3.595,-0.019909,0.619083,0.128941,0.611031,1.258473,2.533778,0.433933,0.329458,0.022916,0.455169,3.052451,real
0.009901,-0.01149,-5.70933,3.224134,-59.054665,30.745179,0.172694,8.505238,10.723258,-0.02732,0.981621,0.369855,1.830269,4.556981,3.179014,0.228535,0.525122,0.018084,0.418592,5.469617,real
0.009901,-0.008267,-4.521409,1.62048,-74.810089,21.462024,0.198543,11.887554,7.777631,-0.025499,0.852037,0.331054,1.512574,3.05224,2.477777,0.302366,0.350338,0.003748,0.548803,5.710311,real
0.009901,-0.009241,-4.936706,1.513519,-88.759391,28.781369,0.109734,20.306405,10.874301,-0.027801,0.930251,0.382253,1.420804,3.103185,1.778757,0.291262,0.307264,0.006782,0.537912,3.341216,real
0.009901,-0.008969,-4.815535,1.909107,-88.685685,28.509286,0.159004,14.464315,9.448468,-0.024711,0.930769,0.34291,1.661569,3.125635,3.238577,0.306401,0.438209,0.014647,0.370698,4.072896,real
0.009901,-0.009579,-5.660505,2.521582,-82.211332,19.610001,0.149397,11.727053,7.113355,-0.024113,0.935608,0.33318,1.569888,3.278762,6.990312,0.307223,0.570233,0.003686,0.567435,4.118342,real
0.009901,-0.010329,-4.256655,2.856986,-44.277003,27.259555,0.188881,14.783138,10.377134,-0.025071,0.9662,0.376887,1.855174,4.452205,6.273435,0.234835,0.678895,0.043083,0.476711,4.780547,real
0.009901,-0.008765,-5.845789,1.407539,-68.897715,20.524933,0.097297,18.738792,8.493374,-0.023846,0.893309,0.335644,1.436486,3.706294,2.156619,0.297302,0.309119,0.010553,0.388528,4.211331,real
0.009901,-0.009303,-7.342237,3.222197,-98.704421,26.391179,0.165674,14.814853,11.161744,-0.026679,0.928707,0.369459,1.589761,4.370622,3.186943,0.249068,0.5696,0.032514,0.588567,5.591333,real
0.009901,-0.010191,-6.253274,3.157965,-71.090046,19.093312,0.179461,14.439572,8.584177,-0.027038,0.892779,0.364565,1.962902,3.762462,3.876852,0.286922,0.471411,0.010722,0.597875,2.909122,real
0.01979,-0.007983,-6.352874,1.541346,-212.079868,24.479282,0.152811,9.858693,9.636997,-0.038669,0.836406,0.297752,1.98204,2.594186,2.124629,0.333329,0.404593,0.037936,0.6562,4.497958,real
0.01162,-0.0066,-2.85253,3.007015,-120.52681,40.580979,0.158203,18.714527,13.598277,-0.017668,0.856368,0.305426,1.257008,2.880564,2.73218,0.324399,0.411008,0.032004,0.636996,5.217509,real
0.009901,-0.01006,-6.54716,2.018621,-115.52372,37.353667,0.124226,15.982383,14.9381,-0.027944,0.974644,0.352287,1.901751,3.608396,4.022908,0.280725,0.406479,0.000958,0.579556,1.219803,real
0.009901,-0.009502,-6.293736,2.447324,-30.966085,13.945497,0.166244,13.473327,6.012509,-0.025775,0.993225,0.352413,1.775681,3.394798,2.768701,0.302003,0.464494,0.001837,0.530191,4.073614,real
0.009901,-0.00917,-6.309333,3.152846,-58.649633,28.592828,0.168412,13.344269,10.524458,-0.02461,0.962193,0.377354,1.990111,4.565418,3.676031,0.232527,0.456756,0.033601,0.684802,3.420021,real
0.009901,-0.008468,-5.304869,2.545692,-74.001847,23.715726,0.165829,12.247752,10.794557,-0.021722,0.885719,0.324873,1.536131,3.640401,3.4689,0.25164,0.506511,0.041168,0.569392,5.282202,real
0.009901,-0.00842,-4.050222,2.647102,-140.416833,38.766234,0.167361,12.250102,15.125026,-0.023249,0.946817,0.351176,1.60782,3.546227,3.507821,0.279579,0.412799,0.005977,0.547793,3.880816,real
0.009901,-0.008275,-4.026049,2.297939,-67.609999,18.407698,0.162198,9.833959,7.791293,-0.024418,0.901772,0.352582,1.49341,3.638464,1.853975,0.250473,0.547955,0.018029,0.550858,3.466535,real
0.009901,-0.008364,-4.266729,0.875333,-68.499953,19.120182,0.125247,10.280166,8.104606,-0.025386,0.925275,0.264606,1.355272,2.596783,2.946899,0.348277,0.48356,0.008068,0.429021,4.021021,real
0.009901,-0.009031,-4.374439,2.45903,-121.854652,19.011867,0.142075,7.890299,7.023787,-0.026593,0.990006,0.295905,1.66821,2.544764,1.684104,0.349414,0.296733,0.009913,0.534443,2.892931,real
0.009901,-0.01106,-6.60833,3.704533,-130.037834,28.180971,0.180071,15.755541,12.110581,-0.026517,0.998528,0.405414,2.183444,5.323126,3.823841,0.214584,0.541801,0.010893,0.636902,3.633629,real
0.009901,-0.007985,-5.169751,1.817993,-85.601791,32.848247,0.146787,10.480965,7.318541,-0.029338,0.964449,0.301412,2.482008,2.600385,2.290658,0.376442,0.463676,0.018689,0.550987,2.152671,real
0.009901,-0.01032,-5.673302,1.556718,-102.591485,30.850774,0.19915,14.912606,9.680639,-0.026878,0.954511,0.341608,1.844806,3.273882,4.09635,0.242625,0.562642,0.012621,0.332627,5.382214,real
0.009901,-0.007844,-4.41756,3.235468,-124.592303,40.059878,0.176191,19.842659,18.768767,-0.01805,0.901741,0.348855,1.550588,3.590219,2.854876,0.25723,0.468208,0.016889,0.426288,7.021045,real
0.009901,-0.010133,-6.138156,3.251311,-151.797038,39.067156,0.201865,11.871328,16.29925,-0.026666,0.956082,0.384811,2.195616,4.091728,3.613624,0.253718,0.585515,0.004697,0.408732,6.537716,real
0.009901,-0.007999,-4.398519,2.598419,-85.672997,29.087379,0.186786,7.090052,10.267756,-0.022387,0.951327,0.352696,1.640754,3.911491,3.192642,0.287697,0.345923,0.027675,0.392686,5.000573,real
0.009901,-0.009529,-7.361882,2.587167,-88.618409,25.351013,0.133971,22.814499,10.975167,-0.024529,0.981651,0.367076,1.603078,4.097415,2.96034,0.251788,0.485894,0.029483,0.552805,2.787734,real
0.009901,-0.009153,-5.897535,2.594347,-76.309397,31.987786,0.153739,13.736162,9.708937,-0.025847,0.972643,0.343272,2.037914,3.336368,2.610988,0.26811,0.571124,0.005057,0.648921,4.689077,real
0.009901,-0.010353,-8.025256,3.394845,-131.255823,25.889309,0.178037,15.865339,9.710409,-0.025755,0.982232,0.365086,2.156531,3.272159,3.485899,0.299103,0.522346,0.003175,0.534309,3.008469,real
0.009901,-0.009604,-6.625477,3.44644,-124.497063,19.64223,0.166399,13.185924,7.607999,-0.025995,0.992837,0.358558,2.012596,3.62607,2.280637,0.280702,0.326242,0.005889,0.485165,3.536823,real
0.009901,-0.008232,-3.284301,1.875982,-66.793404,18.664355,0.039258,11.945473,7.473807,-0.023859,0.802935,0.267555,1.283087,2.509183,1.423944,0.304335,0.266594,0.01539,0.59908,0.983659,real
0.009901,-0.00789,-5.915905,1.415346,-150.508256,46.318968,0.15179,11.525673,16.023975,-0.028577,0.955742,0.333727,2.114991,3.487596,3.334023,0.338052,0.537126,0.004083,0.518515,4.004627,real
0.015558,-0.007921,-4.60316,2.802972,-80.772748,20.969638,0.134959,10.229144,8.476049,-0.020651,0.854584,0.317747,1.170229,3.211949,1.955443,0.261545,0.462317,0.040381,0.544999,3.766141,real
