@relation dataset

@attribute G+C numeric
@attribute MFEI1 numeric
@attribute MFEI2 numeric
@attribute dG numeric
@attribute dQ numeric
@attribute dF numeric
@attribute ZD numeric
@attribute EAFE numeric
@attribute Diff numeric
@attribute dS numeric
@attribute dS/L numeric
@attribute Avg_Bp_Stem numeric
@attribute |A-U|/L numeric
@attribute |G-C|/L numeric
@attribute |G-U|/L numeric
@attribute (A-U)/stems numeric
@attribute (G-C)/stems numeric
@attribute (G-U)/stems numeric
@attribute MFEI3 numeric
@attribute MFEI4 numeric
@attribute Diversity numeric
@attribute tri1 numeric
@attribute tri2 numeric
@attribute tri3 numeric
@attribute tri4 numeric
@attribute loops numeric
@attribute dustmasker numeric
@attribute translation numeric
@attribute CLASS {0,1}

@data
51.69,-0.007968659315147997,-0.05883777239709443,-0.4119,0.3754,0.152241,0.0317,-0.43050847457627117,0.018644067796610132,-1034.0,-8.76271186440678,6.0,0.11016949152542373,0.17796610169491525,0.06779661016949153,4.421768707482993,7.142857142857143,2.7210884353741496,-0.05148305084745763,-1.1571428571428573,16.105,0.0769230769231,0.128205128205,0.17094017094,0.102564102564,0.0,0.0,0.330508474576,0
32.88,-0.0076246958637469575,-0.06267123287671234,-0.2507,0.2064,0.381966,0.0318,-0.26835616438356164,0.017671232876712316,-619.7,-8.489041095890412,6.25,0.2054794520547945,0.0958904109589041,0.0410958904109589,15.0,7.0,3.0,-0.05013698630136987,-0.732,5.89,0.152777777778,0.166666666667,0.0833333333333,0.0416666666667,0.0,0.0,0.328767123288,0
37.00,-0.006035135135135135,-0.031857142857142855,-0.2233,0.3704,0.152241,0.0316,-0.2484,0.025100000000000015,-727.4,-7.274,4.285714285714286,0.14,0.12,0.04,6.666666666666666,5.714285714285714,1.9047619047619049,-0.027875,-0.7443333333333333,13.135,0.0909090909091,0.121212121212,0.0808080808081,0.0707070707071,0.0,0.0,0.34,0
54.95,-0.006340309372156505,-0.058058608058608054,-0.3484,0.1986,0.198062,0.0318,-0.361978021978022,0.01362637362637361,-755.4,-8.3010989010989,4.333333333333333,0.0989010989010989,0.17582417582417584,0.01098901098901099,5.769230769230769,10.256410256410257,0.6410256410256411,-0.04976452119309262,-1.2192307692307691,5.88,0.0666666666667,0.0666666666667,0.0777777777778,0.0777777777778,0.0227272727273,0.0,0.340659340659,0
58.95,-0.005363867684478371,-0.06315789473684211,-0.3162,0.4038,0.267949,0.0317,-0.3450526315789474,0.028842105263157915,-721.6,-7.595789473684211,5.2,0.06315789473684211,0.18947368421052632,0.021052631578947368,4.615384615384615,13.846153846153845,1.5384615384615385,-0.05263157894736842,-1.1553846153846155,13.77,0.031914893617,0.0425531914894,0.117021276596,0.106382978723,0.0217391304348,0.0,0.336842105263,0
50.79,-0.005406576097657019,-0.06865079365079366,-0.2746,0.2710,0.381966,0.0544,-0.2971428571428571,0.02253968253968251,-488.5,-7.753968253968254,4.75,0.1111111111111111,0.15873015873015872,0.031746031746031744,9.210526315789474,13.157894736842104,2.6315789473684212,-0.054920634920634925,-0.9105263157894737,5.715,0.0645161290323,0.0483870967742,0.112903225806,0.0967741935484,0.0,0.0,0.333333333333,0
46.60,-0.004270386266094421,-0.02843273231622746,-0.1990,0.4360,0.152241,0.0320,-0.2292233009708738,0.030194174757281547,-565.2,-5.4873786407767,4.142857142857143,0.13592233009708737,0.13592233009708737,0.009708737864077669,6.896551724137931,6.896551724137931,0.4926108374384236,-0.02487864077669903,-0.7068965517241379,14.2,0.0686274509804,0.078431372549,0.078431372549,0.0686274509804,0.02,0.0,0.330097087379,0
47.83,-0.005885427555927242,-0.05630434782608695,-0.2815,0.1628,0.267949,0.0321,-0.2909782608695652,0.009456521739130445,-658.7,-7.159782608695653,5.6,0.13043478260869565,0.13043478260869565,0.043478260869565216,8.571428571428571,8.571428571428571,2.857142857142857,-0.04692028985507246,-0.9249999999999999,4.485,0.0659340659341,0.0769230769231,0.0989010989011,0.0659340659341,0.0111111111111,0.0,0.336956521739,0
58.33,-0.006245499742842449,-0.09107142857142858,-0.3643,0.2125,0.381966,0.0316,-0.38726190476190475,0.022976190476190473,-753.5,-8.970238095238095,6.75,0.07142857142857142,0.17857142857142858,0.07142857142857142,5.555555555555555,13.88888888888889,5.555555555555555,-0.07285714285714287,-1.1333333333333333,5.92,0.0361445783133,0.0843373493976,0.132530120482,0.0843373493976,0.0,0.0,0.333333333333,0
43.44,-0.006551565377532229,-0.047404371584699456,-0.2846,0.1733,0.198062,0.0490,-0.3031967213114754,0.018606557377049207,-1001.5,-8.209016393442623,6.5,0.1557377049180328,0.11475409836065574,0.04918032786885246,8.11965811965812,5.982905982905983,2.5641025641025643,-0.04063231850117096,-0.8902564102564102,6.475,0.0826446280992,0.115702479339,0.115702479339,0.0826446280992,0.0245901639344,0.0,0.155737704918,0
59.60,-0.006152684563758389,-0.06111111111111111,-0.3667,0.1662,0.198062,0.0384,-0.3771717171717172,0.010505050505050567,-713.2,-7.204040404040405,5.5,0.06060606060606061,0.20202020202020202,0.0707070707070707,3.0303030303030307,10.101010101010102,3.535353535353535,-0.052380952380952375,-1.0999999999999999,5.015,0.0510204081633,0.0816326530612,0.142857142857,0.102040816327,0.0,0.0,0.333333333333,0
48.72,-0.005498768472906404,-0.05358974358974359,-0.2679,0.0550,0.267949,0.0319,-0.27487179487179486,0.006923076923076958,-670.0,-8.58974358974359,4.6,0.11538461538461539,0.1282051282051282,0.05128205128205128,7.826086956521739,8.695652173913043,3.4782608695652173,-0.04465811965811966,-0.908695652173913,1.545,0.025974025974,0.0519480519481,0.103896103896,0.0779220779221,0.0,0.0,0.333333333333,0
46.77,-0.007276031644216377,-0.08508064516129032,-0.3403,0.0489,0.381966,0.0398,-0.3461290322580645,0.005806451612903217,-551.7,-8.898387096774194,5.0,0.12903225806451613,0.16129032258064516,0.03225806451612903,10.0,12.5,2.5,-0.06806451612903226,-1.0550000000000002,0.935,0.0819672131148,0.114754098361,0.0983606557377,0.0655737704918,0.0166666666667,0.0,0.338709677419,0
41.94,-0.007730090605627086,-0.10806451612903227,-0.3242,0.1233,0.585786,0.0357,-0.3351612903225807,0.010967741935483867,-503.3,-8.11774193548387,6.0,0.0967741935483871,0.16129032258064516,0.03225806451612903,11.111111111111112,18.51851851851852,3.7037037037037037,-0.0810483870967742,-1.1166666666666667,3.065,0.0491803278689,0.0491803278689,0.131147540984,0.0983606557377,0.0,0.0,0.338709677419,0
51.35,-0.005000973709834469,-0.06418918918918919,-0.2568,0.2513,0.381966,0.0550,-0.30729729729729727,0.05054054054054052,-601.6,-8.12972972972973,6.5,0.12162162162162163,0.14864864864864866,0.08108108108108109,8.653846153846153,10.576923076923077,5.769230769230769,-0.05135135135135135,-0.7307692307692307,7.01,0.0547945205479,0.178082191781,0.164383561644,0.0958904109589,0.0,0.0,0.297297297297,0
57.58,-0.004762070163251129,-0.06856060606060607,-0.2742,0.3661,0.381966,0.0316,-0.29393939393939394,0.019696969696969654,-518.5,-7.856060606060606,5.25,0.12121212121212122,0.18181818181818182,0.015151515151515152,9.523809523809524,14.285714285714286,1.1904761904761905,-0.054848484848484855,-0.861904761904762,7.99,0.0307692307692,0.0153846153846,0.0769230769231,0.0923076923077,0.0,0.0,0.333333333333,0
49.15,-0.006551373346897254,-0.10734463276836158,-0.3220,0.2551,0.585786,0.0316,-0.3435593220338983,0.021525423728813553,-545.5,-9.245762711864407,6.333333333333333,0.15254237288135594,0.15254237288135594,0.01694915254237288,15.789473684210527,15.789473684210527,1.7543859649122808,-0.08050847457627118,-1.0,5.26,0.0862068965517,0.103448275862,0.103448275862,0.120689655172,0.0178571428571,0.0,0.338983050847,0
49.41,-0.004859340214531472,-0.048,-0.2401,0.3350,0.267949,0.0404,-0.27752941176470586,0.03741176470588235,-696.1,-8.189411764705882,5.2,0.10588235294117647,0.12941176470588237,0.07058823529411765,6.9230769230769225,8.461538461538462,4.615384615384615,-0.04,-0.785,9.775,0.0714285714286,0.0952380952381,0.0714285714286,0.0595238095238,0.0243902439024,0.0,0.329411764706,0
47.22,-0.005036001694197374,-0.059375000000000004,-0.2378,0.5251,0.381966,0.0454,-0.2748611111111111,0.03708333333333331,-667.4,-9.269444444444444,4.5,0.08333333333333333,0.1388888888888889,0.027777777777777776,8.333333333333334,13.88888888888889,2.7777777777777777,-0.0475,-0.9511111111111111,10.94,0.056338028169,0.056338028169,0.056338028169,0.056338028169,0.0,0.0,0.333333333333,0
56.67,-0.0059414152108699485,-0.05611111111111111,-0.3367,0.2575,0.198062,0.0317,-0.3546666666666667,0.018000000000000013,-827.3,-9.192222222222222,4.666666666666667,0.08888888888888889,0.18888888888888888,0.03333333333333333,4.761904761904762,10.119047619047619,1.7857142857142856,-0.048095238095238094,-1.082142857142857,7.845,0.0449438202247,0.0786516853933,0.101123595506,0.0898876404494,0.0,0.0,0.333333333333,0
50.00,-0.005314,-0.08857142857142858,-0.2657,0.3351,0.585786,0.0437,-0.28657142857142853,0.020857142857142817,-522.0,-7.457142857142857,7.333333333333333,0.1,0.15714285714285714,0.05714285714285714,10.606060606060606,16.666666666666668,6.060606060606061,-0.06642857142857143,-0.8454545454545456,7.92,0.0579710144928,0.0579710144928,0.101449275362,0.0724637681159,0.0,0.0,0.342857142857,0
54.65,-0.0061482159194876495,-0.05600775193798449,-0.3360,0.2191,0.198062,0.0360,-0.3605813953488372,0.024534883720930267,-803.2,-9.339534883720932,4.5,0.11627906976744186,0.18604651162790697,0.011627906976744186,6.172839506172839,9.876543209876543,0.6172839506172839,-0.04800664451827242,-1.0703703703703704,5.82,0.0823529411765,0.0823529411765,0.141176470588,0.0941176470588,0.0,0.0,0.267441860465,0
65.22,-0.007532965348052745,-0.24565217391304348,-0.4913,0.0745,1.000000,0.0316,-0.5036231884057971,0.012318840579710166,-632.0,-9.159420289855072,11.0,0.028985507246376812,0.2463768115942029,0.043478260869565216,4.545454545454546,38.63636363636363,6.818181818181818,-0.16376811594202897,-1.5409090909090908,1.855,0.0147058823529,0.0294117647059,0.205882352941,0.132352941176,0.0,0.0,0.333333333333,0
45.12,-0.004756205673758866,-0.042926829268292686,-0.2146,0.2513,0.267949,0.0316,-0.23170731707317074,0.0170731707317073,-523.9,-6.389024390243902,5.2,0.0975609756097561,0.13414634146341464,0.08536585365853659,6.153846153846154,8.461538461538462,5.384615384615385,-0.03577235772357724,-0.676923076923077,6.585,0.0987654320988,0.111111111111,0.0864197530864,0.0987654320988,0.0,0.0,0.341463414634,0
45.35,-0.004857772877618523,-0.055232558139534885,-0.2203,0.2338,0.381966,0.0503,-0.24802325581395346,0.02767441860465115,-575.2,-6.688372093023256,5.0,0.10465116279069768,0.11627906976744186,0.011627906976744186,11.25,12.5,1.25,-0.044186046511627906,-0.9475,5.63,0.0588235294118,0.0588235294118,0.0823529411765,0.0823529411765,0.0357142857143,0.0,0.337209302326,0
42.39,-0.007924038688369897,-0.06717391304347826,-0.3359,0.1045,0.267949,0.0316,-0.34706521739130436,0.011195652173913056,-779.3,-8.470652173913043,6.0,0.14130434782608695,0.13043478260869565,0.05434782608695652,8.666666666666668,8.0,3.3333333333333335,-0.05597826086956522,-1.03,3.535,0.0769230769231,0.131868131868,0.131868131868,0.0769230769231,0.0,0.0,0.336956521739,0
47.78,-0.006370866471326915,-0.0761111111111111,-0.3044,0.1034,0.381966,0.0341,-0.3153333333333333,0.010888888888888894,-662.3,-7.358888888888888,7.25,0.1111111111111111,0.14444444444444443,0.06666666666666667,8.620689655172415,11.206896551724139,5.172413793103448,-0.06088888888888888,-0.9448275862068966,3.095,0.0449438202247,0.0786516853933,0.101123595506,0.0674157303371,0.0,0.0,0.333333333333,0
46.46,-0.006674558760223848,-0.0443001443001443,-0.3101,0.1912,0.152241,0.0410,-0.33989898989898987,0.029797979797979792,-874.1,-8.82929292929293,5.0,0.1414141414141414,0.15151515151515152,0.06060606060606061,5.714285714285714,6.122448979591836,2.4489795918367347,-0.03876262626262626,-0.8771428571428571,7.025,0.102040816327,0.132653061224,0.142857142857,0.112244897959,0.0102040816327,0.0,0.333333333333,0
64.79,-0.006826670782528168,-0.14741784037558683,-0.4423,0.0543,0.585786,0.0455,-0.4550704225352113,0.012816901408450756,-646.5,-9.105633802816902,8.333333333333334,0.08450704225352113,0.22535211267605634,0.04225352112676056,8.0,21.333333333333332,4.0,-0.11056338028169013,-1.256,1.455,0.0428571428571,0.0714285714286,0.171428571429,0.185714285714,0.0,0.0,0.338028169014,0
51.56,-0.006454615981380915,-0.11093750000000001,-0.3328,0.0480,0.585786,0.0316,-0.34484375,0.012031249999999993,-477.5,-7.4609375,6.333333333333333,0.109375,0.15625,0.03125,12.280701754385966,17.543859649122805,3.5087719298245617,-0.083203125,-1.1210526315789473,1.08,0.0793650793651,0.111111111111,0.111111111111,0.0793650793651,0.0,0.0,0.34375,0
53.93,-0.005104765436677174,-0.03932584269662921,-0.2753,0.2098,0.152241,0.0350,-0.29146067415730337,0.01617977528089889,-731.3,-8.21685393258427,3.857142857142857,0.11235955056179775,0.16853932584269662,0.02247191011235955,5.291005291005291,7.936507936507937,1.0582010582010581,-0.03441011235955056,-0.9074074074074074,6.52,0.0681818181818,0.0681818181818,0.125,0.0795454545455,0.0,0.0,0.337078651685,0
38.71,-0.007458021183156807,-0.09623655913978495,-0.2887,0.2975,0.585786,0.0318,-0.30258064516129035,0.013870967741935532,-428.8,-6.916129032258064,6.333333333333333,0.14516129032258066,0.11290322580645161,0.04838709677419355,15.789473684210527,12.280701754385966,5.263157894736842,-0.0721774193548387,-0.9421052631578947,6.015,0.114754098361,0.16393442623,0.0983606557377,0.0819672131148,0.0333333333333,0.0,0.338709677419,0
43.94,-0.006929904415111516,-0.10151515151515152,-0.3045,0.0978,0.585786,0.0336,-0.3198484848484848,0.015303030303030273,-470.4,-7.127272727272727,7.0,0.12121212121212122,0.10606060606060606,0.09090909090909091,12.698412698412698,11.111111111111112,9.523809523809524,-0.07613636363636364,-0.9571428571428572,2.455,0.0769230769231,0.107692307692,0.123076923077,0.0923076923077,0.0,0.0,0.333333333333,0
32.88,-0.0066240875912408756,-0.054452054794520546,-0.2178,0.0656,0.381966,0.0317,-0.23164383561643836,0.01383561643835616,-508.8,-6.96986301369863,5.75,0.2054794520547945,0.0684931506849315,0.0410958904109589,16.304347826086957,5.434782608695652,3.260869565217391,-0.043561643835616434,-0.691304347826087,1.875,0.111111111111,0.111111111111,0.0555555555556,0.0555555555556,0.0,0.0,0.342465753425,0
52.31,-0.005941502580768495,-0.07769230769230769,-0.3108,0.1421,0.381966,0.0316,-0.32399999999999995,0.013230769230769221,-575.5,-8.853846153846154,4.75,0.1076923076923077,0.13846153846153847,0.046153846153846156,9.210526315789474,11.842105263157896,3.9473684210526314,-0.06215384615384615,-1.063157894736842,3.67,0.0625,0.078125,0.109375,0.078125,0.0,0.0,0.338461538462,0
32.88,-0.007940997566909976,-0.0654109589041096,-0.2611,0.2151,0.381966,0.0392,-0.2894520547945205,0.028356164383561647,-559.4,-7.663013698630136,5.25,0.1643835616438356,0.0958904109589041,0.0273972602739726,14.285714285714286,8.333333333333334,2.380952380952381,-0.05232876712328768,-0.9076190476190475,4.59,0.0972222222222,0.0972222222222,0.0833333333333,0.0833333333333,0.0,0.0,0.328767123288,0
57.58,-0.007004168113928447,-0.13434343434343435,-0.4033,0.2657,0.585786,0.0524,-0.42166666666666663,0.018333333333333292,-577.5,-8.75,6.0,0.07575757575757576,0.16666666666666666,0.030303030303030304,9.25925925925926,20.37037037037037,3.7037037037037037,-0.10075757575757577,-1.478888888888889,6.21,0.0461538461538,0.0769230769231,0.123076923077,0.107692307692,0.0,0.0,0.333333333333,0
65.71,-0.006588038350327196,-0.1442857142857143,-0.4329,0.0629,0.585786,0.0316,-0.44557142857142856,0.012714285714285723,-654.2,-9.345714285714287,7.666666666666667,0.07142857142857142,0.2,0.05714285714285714,7.246376811594203,20.28985507246377,5.797101449275362,-0.10821428571428572,-1.317391304347826,1.695,0.0144927536232,0.0434782608696,0.115942028986,0.115942028986,0.0,0.0,0.342857142857,0
45.69,-0.0063952724885095215,-0.036530172413793104,-0.2922,0.3753,0.120615,0.0530,-0.31310344827586206,0.020862068965517257,-911.8,-7.860344827586206,4.375,0.12931034482758622,0.12931034482758622,0.04310344827586207,5.357142857142857,5.357142857142857,1.7857142857142858,-0.03247126436781609,-0.9685714285714285,15.765,0.0782608695652,0.095652173913,0.0869565217391,0.0695652173913,0.0,0.0,0.336206896552,0
58.06,-0.005888735790561488,-0.08548387096774193,-0.3419,0.2038,0.381966,0.0317,-0.36080645161290326,0.018870967741935512,-563.0,-9.080645161290322,5.25,0.06451612903225806,0.20967741935483872,0.06451612903225806,4.761904761904762,15.476190476190476,4.761904761904762,-0.06838709677419355,-1.0095238095238095,4.225,0.0491803278689,0.131147540984,0.131147540984,0.0819672131148,0.0166666666667,0.0,0.338709677419,0
53.42,-0.005795582178959191,-0.0773972602739726,-0.3096,0.0761,0.381966,0.0542,-0.32273972602739726,0.013150684931506812,-666.8,-9.134246575342464,5.75,0.1095890410958904,0.1780821917808219,0.0273972602739726,8.695652173913043,14.130434782608695,2.1739130434782608,-0.06191780821917808,-0.982608695652174,2.185,0.0555555555556,0.0416666666667,0.111111111111,0.0972222222222,0.0,0.0,0.342465753425,0
50.00,-0.006676,-0.06675675675675675,-0.3338,0.1068,0.267949,0.0319,-0.34581081081081083,0.012027027027027034,-689.7,-9.32027027027027,4.4,0.10810810810810811,0.14864864864864866,0.04054054054054054,7.272727272727273,10.0,2.7272727272727275,-0.055630630630630624,-1.1227272727272728,2.645,0.0684931506849,0.0958904109589,0.0958904109589,0.0547945205479,0.0,0.0,0.337837837838,0
38.54,-0.006107939802802284,-0.04708333333333334,-0.2354,0.1056,0.267949,0.0398,-0.25427083333333333,0.018854166666666655,-790.9,-8.238541666666666,5.8,0.17708333333333334,0.10416666666666667,0.020833333333333332,11.724137931034482,6.8965517241379315,1.379310344827586,-0.03923611111111112,-0.7793103448275862,4.01,0.0947368421053,0.0947368421053,0.0631578947368,0.0421052631579,0.0,0.0,0.333333333333,0
55.22,-0.005459978268743209,-0.10049751243781095,-0.3015,0.2409,0.585786,0.0316,-0.3237313432835821,0.022238805970149284,-455.9,-6.804477611940298,7.333333333333333,0.08955223880597014,0.19402985074626866,0.04477611940298507,9.090909090909092,19.6969696969697,4.545454545454546,-0.07537313432835821,-0.9181818181818181,5.415,0.0454545454545,0.0606060606061,0.0909090909091,0.0606060606061,0.0,0.0,0.328358208955,0
40.26,-0.005839542970690512,-0.05876623376623377,-0.2351,0.1433,0.381966,0.0375,-0.2568831168831169,0.021818181818181813,-561.7,-7.294805194805195,6.75,0.15584415584415584,0.11688311688311688,0.07792207792207792,11.11111111111111,8.333333333333334,5.555555555555555,-0.04701298701298702,-0.6703703703703704,4.69,0.118421052632,0.157894736842,0.0789473684211,0.0394736842105,0.0,0.0,0.246753246753,0
51.26,-0.0056554818571985955,-0.041416566626650664,-0.2899,0.3460,0.152241,0.0351,-0.3070588235294118,0.017142857142857137,-928.3,-7.800840336134454,5.714285714285714,0.13445378151260504,0.14285714285714285,0.058823529411764705,5.714285714285714,6.071428571428571,2.5,-0.03623949579831933,-0.8625,14.425,0.0932203389831,0.118644067797,0.110169491525,0.0847457627119,0.00862068965517,0.0,0.336134453782,0
49.21,-0.005322089006299533,-0.06547619047619048,-0.2619,0.2066,0.381966,0.0317,-0.2814285714285714,0.01952380952380953,-500.4,-7.942857142857142,5.0,0.1111111111111111,0.14285714285714285,0.06349206349206349,8.75,11.25,5.0,-0.05238095238095238,-0.825,4.14,0.0645161290323,0.145161290323,0.112903225806,0.0967741935484,0.05,0.0,0.333333333333,0
48.68,-0.006053820870994249,-0.05894736842105262,-0.2947,0.2205,0.267949,0.0317,-0.32026315789473686,0.025526315789473702,-643.2,-8.463157894736844,4.4,0.10526315789473684,0.13157894736842105,0.05263157894736842,7.272727272727273,9.09090909090909,3.6363636363636367,-0.04912280701754385,-1.018181818181818,6.215,0.08,0.0933333333333,0.0533333333333,0.0533333333333,0.0,0.0,0.342105263158,0
59.26,-0.004854876814039825,-0.07191358024691358,-0.2877,0.3547,0.381966,0.0334,-0.31,0.022345679012345663,-608.7,-7.514814814814815,5.75,0.08641975308641975,0.18518518518518517,0.012345679012345678,7.608695652173913,16.304347826086957,1.0869565217391304,-0.05753086419753086,-1.0130434782608695,8.155,0.025,0.025,0.0625,0.0875,0.0,0.0,0.333333333333,0
41.43,-0.005537050446536326,-0.07666666666666667,-0.2294,0.1349,0.585786,0.0317,-0.246,0.016571428571428574,-485.6,-6.937142857142858,6.666666666666667,0.12857142857142856,0.11428571428571428,0.04285714285714286,15.0,13.333333333333334,5.0,-0.0575,-0.8029999999999999,3.21,0.101449275362,0.101449275362,0.0869565217391,0.0579710144928,0.0,0.0,0.257142857143,0
68.97,-0.006624619399739017,-0.22844827586206898,-0.4569,0.1179,1.000000,0.0330,-0.4862068965517241,0.029310344827586196,-516.5,-8.905172413793103,11.0,0.06896551724137931,0.22413793103448276,0.08620689655172414,9.090909090909092,29.545454545454547,11.363636363636363,-0.15229885057471265,-1.2045454545454546,2.585,0.0350877192982,0.140350877193,0.228070175439,0.140350877193,0.0,0.0,0.327586206897,0
63.64,-0.007404148334380893,-0.15707070707070708,-0.4712,0.2193,0.585786,0.0316,-0.5040909090909091,0.0328787878787879,-691.3,-10.474242424242423,7.0,0.06060606060606061,0.21212121212121213,0.045454545454545456,6.349206349206349,22.222222222222225,4.761904761904762,-0.11780303030303031,-1.480952380952381,6.065,0.0461538461538,0.0615384615385,0.153846153846,0.138461538462,0.0,0.0,0.333333333333,0
57.50,-0.004935652173913043,-0.0709375,-0.2838,0.2147,0.381966,0.0316,-0.307875,0.024124999999999997,-563.6,-7.045,6.5,0.1125,0.1875,0.025,8.653846153846153,14.423076923076923,1.9230769230769231,-0.05675,-0.8730769230769231,7.0,0.0506329113924,0.0759493670886,0.0759493670886,0.0759493670886,0.0,0.0,0.3375,0
33.03,-0.006999697244928852,-0.038532110091743114,-0.2312,0.2810,0.198062,0.0316,-0.24990825688073393,0.01871559633027522,-768.0,-7.045871559633028,6.5,0.1926605504587156,0.06422018348623854,0.10091743119266056,8.974358974358974,2.9914529914529915,4.700854700854701,-0.03302752293577981,-0.6461538461538462,10.825,0.12037037037,0.185185185185,0.12037037037,0.0277777777778,0.00943396226415,0.0,0.330275229358,0
38.64,-0.005175983436853002,-0.05,-0.2000,0.1674,0.381966,0.0495,-0.22079545454545454,0.020795454545454527,-582.3,-6.617045454545454,5.75,0.10227272727272728,0.10227272727272728,0.056818181818181816,9.782608695652174,9.782608695652174,5.434782608695652,-0.04,-0.7652173913043478,4.595,0.0574712643678,0.0804597701149,0.0804597701149,0.0574712643678,0.0,0.0,0.329545454545,0
54.24,-0.0078429203539823,-0.42542372881355933,-0.4254,0.1398,2.000000,0.0362,-0.4345762711864407,0.009152542372881342,-409.8,-6.945762711864407,22.0,0.15254237288135594,0.13559322033898305,0.0847457627118644,40.90909090909091,36.36363636363637,22.727272727272727,-0.21271186440677967,-1.1409090909090909,2.98,0.103448275862,0.155172413793,0.120689655172,0.0689655172414,0.0,0.0,0.338983050847,0
56.00,-0.00817857142857143,-0.45799999999999996,-0.4580,0.0349,2.000000,0.0403,-0.4686,0.010600000000000023,-475.6,-9.512,18.0,0.12,0.2,0.04,33.333333333333336,55.55555555555556,11.11111111111111,-0.22899999999999998,-1.2722222222222221,0.785,0.102040816327,0.102040816327,0.102040816327,0.102040816327,0.0,0.0,0.34,0
43.40,-0.005129032258064516,-0.04452830188679245,-0.2226,0.2258,0.267949,0.0496,-0.2517924528301887,0.029150943396226415,-744.5,-7.023584905660377,5.4,0.10377358490566038,0.12264150943396226,0.02830188679245283,8.148148148148149,9.62962962962963,2.2222222222222223,-0.03710691823899371,-0.8740740740740741,7.765,0.0571428571429,0.0571428571429,0.0666666666667,0.0666666666667,0.0,0.0,0.339622641509,0
47.37,-0.005471817606079797,-0.06480263157894736,-0.2592,0.1167,0.381966,0.0317,-0.2819736842105263,0.022763157894736846,-616.2,-8.107894736842105,5.5,0.11842105263157894,0.14473684210526316,0.02631578947368421,10.227272727272727,12.5,2.272727272727273,-0.05184210526315789,-0.8954545454545454,3.305,0.08,0.0666666666667,0.106666666667,0.0933333333333,0.0,0.0,0.328947368421,0
46.67,-0.005056781658452967,-0.07866666666666666,-0.2360,0.1109,0.585786,0.0340,-0.24973333333333333,0.013733333333333349,-530.4,-7.072,7.0,0.14666666666666667,0.12,0.013333333333333334,17.46031746031746,14.285714285714285,1.5873015873015872,-0.059,-0.8428571428571429,2.95,0.121621621622,0.0540540540541,0.108108108108,0.0945945945946,0.0,0.0,0.333333333333,0
46.30,-0.0070799136069114475,-0.10925925925925926,-0.3278,0.0940,0.585786,0.0317,-0.33666666666666667,0.008888888888888898,-466.9,-8.646296296296295,6.333333333333333,0.14814814814814814,0.14814814814814814,0.05555555555555555,14.035087719298247,14.035087719298247,5.263157894736842,-0.08194444444444444,-0.9315789473684211,1.92,0.0943396226415,0.169811320755,0.132075471698,0.0566037735849,0.0,0.0,0.333333333333,0
56.36,-0.0049680624556423005,-0.07,-0.2800,0.1807,0.381966,0.0341,-0.31727272727272726,0.037272727272727256,-425.9,-7.743636363636363,4.75,0.14545454545454545,0.16363636363636364,0.03636363636363636,10.526315789473685,11.842105263157896,2.6315789473684212,-0.05600000000000001,-0.8105263157894737,4.02,0.0555555555556,0.0925925925926,0.12962962963,0.111111111111,0.0,0.0,0.327272727273,0
51.65,-0.005701839303000968,-0.04908424908424908,-0.2945,0.0898,0.198062,0.0362,-0.31285714285714283,0.01835164835164833,-790.6,-8.687912087912089,5.0,0.14285714285714285,0.13186813186813187,0.054945054945054944,7.222222222222222,6.666666666666667,2.777777777777778,-0.04207221350078493,-0.8933333333333333,2.83,0.0555555555556,0.1,0.122222222222,0.0777777777778,0.0,0.0,0.340659340659,0
55.00,-0.005454545454545454,-0.06,-0.3000,0.1736,0.267949,0.0475,-0.329125,0.029124999999999977,-721.3,-9.01625,5.6,0.125,0.2,0.025,7.142857142857143,11.428571428571429,1.4285714285714286,-0.049999999999999996,-0.8571428571428571,5.035,0.101265822785,0.0632911392405,0.151898734177,0.113924050633,0.0,0.0,0.3375,0
50.89,-0.005985458832776577,-0.06089285714285715,-0.3046,0.5084,0.267949,0.0511,-0.33517857142857144,0.0305357142857143,-1019.8,-9.105357142857143,7.0,0.10714285714285714,0.13392857142857142,0.07142857142857142,6.857142857142857,8.571428571428571,4.571428571428571,-0.050744047619047626,-0.9748571428571428,18.92,0.0630630630631,0.0900900900901,0.108108108108,0.0900900900901,0.0,0.0,0.339285714286,0
45.05,-0.008879023307436184,-0.06666666666666667,-0.4000,0.0745,0.198062,0.0459,-0.41824175824175824,0.018241758241758284,-714.2,-7.848351648351649,5.166666666666667,0.12087912087912088,0.15384615384615385,0.06593406593406594,5.913978494623656,7.526881720430108,3.2258064516129035,-0.05714285714285714,-1.1741935483870967,2.94,0.0888888888889,0.122222222222,0.122222222222,0.0777777777778,0.0,0.0,0.32967032967,0
55.74,-0.007043415859346968,-0.07852459016393443,-0.3926,0.2205,0.267949,0.0317,-0.4128688524590164,0.02024590163934425,-926.0,-7.590163934426229,7.2,0.05737704918032787,0.1721311475409836,0.06557377049180328,3.8888888888888884,11.666666666666668,4.444444444444445,-0.06543715846994536,-1.3305555555555555,8.565,0.0495867768595,0.0826446280992,0.148760330579,0.115702479339,0.0166666666667,0.0,0.33606557377,0
